year,carrier,carrier_name,airport,airport_name,security_delay,top_five
2006,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",12,FALSE
2006,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",60,FALSE
2006,EV,Atlantic Southeast Airlines,ILM,"Wilmington, NC: Wilmington International",259,FALSE
2006,YV,Mesa Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",45,FALSE
2006,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",2,FALSE
2006,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",3,FALSE
2006,YV,Mesa Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",49,FALSE
2006,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",63,FALSE
2007,MQ,American Eagle Airlines Inc.,ABI,"Abilene, TX: Abilene Regional",69,FALSE
2007,CO,Continental Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",71,FALSE
2007,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",99,FALSE
2007,EV,Atlantic Southeast Airlines,ALB,"Albany, NY: Albany International",64,FALSE
2007,OH,Comair Inc.,ALB,"Albany, NY: Albany International",29,FALSE
2007,XE,ExpressJet Airlines Inc.,ALB,"Albany, NY: Albany International",80,FALSE
2007,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",164,FALSE
2007,US,US Airways Inc.,ALB,"Albany, NY: Albany International",11,FALSE
2007,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",17,FALSE
2007,CO,Continental Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,FALSE
2007,XE,ExpressJet Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",240,FALSE
2007,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",90,FALSE
2007,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",833,FALSE
2007,US,US Airways Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",73,FALSE
2007,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",23,FALSE
2007,XE,ExpressJet Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",29,FALSE
2007,EV,Atlantic Southeast Airlines,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",29,FALSE
2007,OH,Comair Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",42,FALSE
2007,XE,ExpressJet Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",19,FALSE
2007,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",183,FALSE
2007,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",4333,FALSE
2007,CO,Continental Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",45,FALSE
2007,US,US Airways Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",66,FALSE
2007,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",37,FALSE
2007,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",121,FALSE
2007,EV,Atlantic Southeast Airlines,AVL,"Asheville, NC: Asheville Regional",36,FALSE
2007,XE,ExpressJet Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",26,FALSE
2007,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",51,FALSE
2007,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",14,TRUE
2007,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2715,TRUE
2007,OH,Comair Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5,TRUE
2007,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",127,TRUE
2007,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1853,TRUE
2007,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",24,TRUE
2007,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",137,TRUE
2007,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",91,TRUE
2007,NW,Northwest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",78,TRUE
2007,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",38,TRUE
2007,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",190,TRUE
2007,EV,Atlantic Southeast Airlines,AGS,"Augusta, GA: Augusta Regional at Bush Field",17,FALSE
2007,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",80,FALSE
2007,EV,Atlantic Southeast Airlines,AUS,"Austin, TX: Austin - Bergstrom International",15,FALSE
2007,CO,Continental Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",123,FALSE
2007,XE,ExpressJet Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",78,FALSE
2007,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",11,FALSE
2007,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",98,FALSE
2007,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",19,FALSE
2007,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",321,FALSE
2007,US,US Airways Inc.,AUS,"Austin, TX: Austin - Bergstrom International",6,FALSE
2007,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",27,FALSE
2007,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6,FALSE
2007,OH,Comair Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",38,FALSE
2007,CO,Continental Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",179,FALSE
2007,XE,ExpressJet Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,FALSE
2007,NW,Northwest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",65,FALSE
2007,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1887,FALSE
2007,US,US Airways Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",48,FALSE
2007,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",36,FALSE
2007,EV,Atlantic Southeast Airlines,BGR,"Bangor, ME: Bangor International",19,FALSE
2007,OH,Comair Inc.,BGR,"Bangor, ME: Bangor International",30,FALSE
2007,XE,ExpressJet Airlines Inc.,BGR,"Bangor, ME: Bangor International",22,FALSE
2007,EV,Atlantic Southeast Airlines,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",43,FALSE
2007,CO,Continental Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",115,FALSE
2007,XE,ExpressJet Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",85,FALSE
2007,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",94,FALSE
2007,EV,Atlantic Southeast Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",15,FALSE
2007,CO,Continental Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",130,FALSE
2007,XE,ExpressJet Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",97,FALSE
2007,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",42,FALSE
2007,NW,Northwest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",26,FALSE
2007,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",61,FALSE
2007,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",237,FALSE
2007,9E,Pinnacle Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",29,FALSE
2007,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",50,FALSE
2007,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",11,FALSE
2007,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",207,FALSE
2007,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",266,FALSE
2007,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",18,FALSE
2007,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",104,FALSE
2007,MQ,American Eagle Airlines Inc.,BOS,"Boston, MA: Logan International",228,FALSE
2007,OH,Comair Inc.,BOS,"Boston, MA: Logan International",518,FALSE
2007,CO,Continental Air Lines Inc.,BOS,"Boston, MA: Logan International",434,FALSE
2007,XE,ExpressJet Airlines Inc.,BOS,"Boston, MA: Logan International",9,FALSE
2007,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",414,FALSE
2007,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",54,FALSE
2007,NW,Northwest Airlines Inc.,BOS,"Boston, MA: Logan International",23,FALSE
2007,US,US Airways Inc.,BOS,"Boston, MA: Logan International",506,FALSE
2007,NW,Northwest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",36,FALSE
2007,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",46,FALSE
2007,XE,ExpressJet Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",24,FALSE
2007,EV,Atlantic Southeast Airlines,BQK,"Brunswick, GA: Brunswick Golden Isles",29,FALSE
2007,EV,Atlantic Southeast Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",8,FALSE
2007,OH,Comair Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",30,FALSE
2007,CO,Continental Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",18,FALSE
2007,XE,ExpressJet Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",115,FALSE
2007,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",185,FALSE
2007,NW,Northwest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",50,FALSE
2007,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",313,FALSE
2007,US,US Airways Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",57,FALSE
2007,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",27,FALSE
2007,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",37,FALSE
2007,YV,Mesa Airlines Inc.,BUR,"Burbank, CA: Bob Hope",65,FALSE
2007,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",455,FALSE
2007,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1034,FALSE
2007,US,US Airways Inc.,BUR,"Burbank, CA: Bob Hope",10,FALSE
2007,OH,Comair Inc.,BTV,"Burlington, VT: Burlington International",28,FALSE
2007,XE,ExpressJet Airlines Inc.,BTV,"Burlington, VT: Burlington International",12,FALSE
2007,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",64,FALSE
2007,YV,Mesa Airlines Inc.,CLD,"Carlsbad, CA: McClellan-Palomar",26,FALSE
2007,OO,SkyWest Airlines Inc.,CLD,"Carlsbad, CA: McClellan-Palomar",33,FALSE
2007,YV,Mesa Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",80,FALSE
2007,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",25,FALSE
2007,OH,Comair Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",7,FALSE
2007,YV,Mesa Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",87,FALSE
2007,9E,Pinnacle Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",17,FALSE
2007,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",71,FALSE
2007,EV,Atlantic Southeast Airlines,CHS,"Charleston, SC: Charleston AFB/International",30,FALSE
2007,XE,ExpressJet Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",65,FALSE
2007,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",301,FALSE
2007,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",63,FALSE
2007,EV,Atlantic Southeast Airlines,CRW,"Charleston/Dunbar, WV: Yeager",8,FALSE
2007,OH,Comair Inc.,CRW,"Charleston/Dunbar, WV: Yeager",12,FALSE
2007,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",47,FALSE
2007,US,US Airways Inc.,STT,"Charlotte Amalie, VI: Cyril E King",31,FALSE
2007,MQ,American Eagle Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",74,FALSE
2007,EV,Atlantic Southeast Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",199,FALSE
2007,OH,Comair Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",35,FALSE
2007,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",27,FALSE
2007,XE,ExpressJet Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",158,FALSE
2007,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",26,FALSE
2007,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",189,FALSE
2007,NW,Northwest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",18,FALSE
2007,US,US Airways Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",2408,FALSE
2007,EV,Atlantic Southeast Airlines,CHO,"Charlottesville, VA: Charlottesville Albemarle",30,FALSE
2007,XE,ExpressJet Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",19,FALSE
2007,EV,Atlantic Southeast Airlines,MDW,"Chicago, IL: Chicago Midway International",15,FALSE
2007,CO,Continental Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",52,FALSE
2007,XE,ExpressJet Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",32,FALSE
2007,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",2748,FALSE
2007,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago OHare International",82,TRUE
2007,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago OHare International",1249,TRUE
2007,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago OHare International",452,TRUE
2007,OH,Comair Inc.,ORD,"Chicago, IL: Chicago OHare International",297,TRUE
2007,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago OHare International",342,TRUE
2007,XE,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago OHare International",78,TRUE
2007,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago OHare International",117,TRUE
2007,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago OHare International",748,TRUE
2007,NW,Northwest Airlines Inc.,ORD,"Chicago, IL: Chicago OHare International",25,TRUE
2007,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago OHare International",1311,TRUE
2007,US,US Airways Inc.,ORD,"Chicago, IL: Chicago OHare International",554,TRUE
2007,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago OHare International",123,TRUE
2007,EV,Atlantic Southeast Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",160,FALSE
2007,OH,Comair Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",967,FALSE
2007,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",395,FALSE
2007,XE,ExpressJet Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",247,FALSE
2007,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",90,FALSE
2007,EV,Atlantic Southeast Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",12,FALSE
2007,OH,Comair Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",75,FALSE
2007,CO,Continental Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",747,FALSE
2007,XE,ExpressJet Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",585,FALSE
2007,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",34,FALSE
2007,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",117,FALSE
2007,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",206,FALSE
2007,XE,ExpressJet Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",367,FALSE
2007,YV,Mesa Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",64,FALSE
2007,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",461,FALSE
2007,EV,Atlantic Southeast Airlines,CAE,"Columbia, SC: Columbia Metropolitan",25,FALSE
2007,XE,ExpressJet Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",15,FALSE
2007,YV,Mesa Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",170,FALSE
2007,MQ,American Eagle Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",87,FALSE
2007,OH,Comair Inc.,CMH,"Columbus, OH: John Glenn Columbus International",130,FALSE
2007,CO,Continental Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",88,FALSE
2007,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",33,FALSE
2007,XE,ExpressJet Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",40,FALSE
2007,B6,JetBlue Airways,CMH,"Columbus, OH: John Glenn Columbus International",131,FALSE
2007,NW,Northwest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",40,FALSE
2007,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",24,FALSE
2007,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",310,FALSE
2007,US,US Airways Inc.,CMH,"Columbus, OH: John Glenn Columbus International",49,FALSE
2007,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",7,FALSE
2007,EV,Atlantic Southeast Airlines,CRP,"Corpus Christi, TX: Corpus Christi International",9,FALSE
2007,XE,ExpressJet Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",13,FALSE
2007,MQ,American Eagle Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",5,FALSE
2007,XE,ExpressJet Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",128,FALSE
2007,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",988,FALSE
2007,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",120,TRUE
2007,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1937,TRUE
2007,MQ,American Eagle Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",464,TRUE
2007,CO,Continental Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",277,TRUE
2007,XE,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",24,TRUE
2007,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",137,TRUE
2007,NW,Northwest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",40,TRUE
2007,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",133,TRUE
2007,US,US Airways Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",585,TRUE
